date,open,high,low,close,volume,symbol,expiry,EMA_9,EMA_21,RSI_MA_14_20,ORB_High,ADX_14,Signal,EntryPrice,ExitPrice,StopLoss,Target
2025-08-26T13:45:00.000000,12740.0,12751.45,12738.0,12744.0,39,ULTRACEMCO,NaN,12717.588063087083,12687.986603015446,74.74569444574381,12599.9,36.78697850052239,,,,,
2025-08-26T13:50:00.000000,12744.0,12753.0,12722.55,12725.85,46,ULTRACEMCO,NaN,12719.240450469666,12691.428730014042,74.32252428208979,12599.9,37.07385347158197,,,,,
2025-08-26T13:55:00.000000,12725.85,12742.1,12721.0,12738.3,44,ULTRACEMCO,NaN,12723.052360375732,12695.68975455822,74.21752482164217,12599.9,37.21406337881053,,,,,
2025-08-26T14:00:00.000000,12738.3,12738.3,12728.0,12729.0,3,ULTRACEMCO,NaN,12724.241888300585,12698.71795868929,73.61177087328386,12599.9,37.34425829266562,,,,,
2025-08-26T14:05:00.000000,12729.0,12751.9,12728.0,12751.65,32,ULTRACEMCO,NaN,12729.723510640468,12703.529962444809,73.55702033074184,12599.9,37.95812603118478,,,,,
2025-08-26T14:10:00.000000,12739.8,12770.0,12739.8,12753.35,205,ULTRACEMCO,NaN,12734.448808512374,12708.059056768008,73.54050223911852,12599.9,39.067241118623315,,,,,
2025-08-26T14:15:00.000000,12753.35,12753.35,12663.6,12663.6,102,ULTRACEMCO,NaN,12720.2790468099,12704.017324334553,70.57404897238159,12599.9,36.705778389141805,,,,,
2025-08-26T14:20:00.000000,12663.6,12664.15,12650.0,12654.0,97,ULTRACEMCO,NaN,12707.02323744792,12699.470294849592,67.70281894358311,12599.9,34.97849674439126,,,,,
2025-08-26T14:25:00.000000,12654.0,12676.6,12650.25,12676.2,638,ULTRACEMCO,NaN,12700.858589958336,12697.354813499629,65.69263482022926,12599.9,32.860345174803925,,,,,
2025-08-26T14:30:00.000000,12676.2,12688.05,12658.45,12688.05,922,ULTRACEMCO,NaN,12698.296871966668,12696.508921363298,64.15967735692514,12599.9,30.5811903731637,,,,,
2025-08-26T14:35:00.000000,12688.05,12688.05,12672.0,12680.0,52,ULTRACEMCO,NaN,12694.637497573334,12695.008110330271,62.58621671932279,12599.9,28.464832343069208,,,,,
2025-08-26T14:40:00.000000,12680.0,12680.0,12672.0,12675.0,312,ULTRACEMCO,NaN,12690.709998058668,12693.189191209338,61.04586952992487,12599.9,26.49964274369575,,,,,
2025-08-26T14:45:00.000000,12675.0,12700.05,12654.5,12660.0,1511,ULTRACEMCO,NaN,12684.567998446935,12690.171992008489,59.31296897712958,12599.9,25.4905898714888,,,,,
2025-08-26T14:50:00.000000,12660.0,12671.1,12640.0,12641.4,65,ULTRACEMCO,NaN,12675.934398757548,12685.738174553171,57.36572633849997,12599.9,23.892198918651083,,,,,
2025-08-26T14:55:00.000000,12641.4,12653.65,12641.4,12648.05,12,ULTRACEMCO,NaN,12670.357519006038,12682.311976866518,55.805129930365936,12599.9,22.407978748158914,,,,,
2025-08-26T15:00:00.000000,12642.7,12653.8,12614.55,12620.0,143,ULTRACEMCO,NaN,12660.28601520483,12676.647251696835,53.86364601202408,12599.9,21.692451462464078,,,,,
2025-08-26T15:05:00.000000,12620.0,12636.6,12620.0,12623.25,2335,ULTRACEMCO,NaN,12652.878812163864,12671.792956088031,52.20945546118699,12599.9,21.028033268604588,,,,,
2025-08-26T15:10:00.000000,12621.6,12623.25,12592.95,12592.95,3143,ULTRACEMCO,NaN,12640.893049731092,12664.625414625483,50.215063163360284,12599.9,21.346153880044085,,,,,
2025-08-26T15:15:00.000000,12592.95,12605.15,12580.95,12593.9,2100,ULTRACEMCO,NaN,12631.494439784874,12658.195831477711,48.44211252995625,12599.9,21.99621217765731,,,,,
2025-08-26T15:20:00.000000,12593.9,12610.0,12592.95,12592.95,1355,ULTRACEMCO,NaN,12623.7855518279,12652.264392252464,46.82249898404463,12599.9,22.337226566277206,,,,,
2025-08-26T15:25:00.000000,12589.0,12629.2,12578.85,12629.2,141,ULTRACEMCO,NaN,12624.86844146232,12650.167629320422,46.49869637984571,12599.9,21.682563218043715,,,,,
2025-08-28T09:15:00.000000,12607.0,12607.0,12495.0,12495.0,97,ULTRACEMCO,NaN,12598.894753169856,12636.061481200384,44.507209333388545,12607.0,23.154355628671595,,,,,
2025-08-28T09:20:00.000000,12495.0,12495.0,12475.05,12484.9,75,ULTRACEMCO,NaN,12576.095802535885,12622.319528363985,42.626877647257366,12607.0,24.847183192557257,,,,,
2025-08-28T09:25:00.000000,12484.9,12525.0,12475.15,12501.05,30,ULTRACEMCO,NaN,12561.086642028708,12611.29502578544,41.302243962271326,12607.0,25.227701647184812,,,,,
2025-08-28T09:30:00.000000,12501.05,12507.7,12501.05,12507.7,5,ULTRACEMCO,NaN,12550.409313622966,12601.877296168583,40.25839126055475,12607.0,25.581040212196115,,,,,
2025-08-28T09:35:00.000000,12507.7,12515.1,12507.7,12515.1,5,ULTRACEMCO,NaN,12543.347450898373,12593.988451062349,39.490221359284,12607.0,25.616530945717294,,,,,
2025-08-28T09:40:00.000000,12515.1,12538.75,12515.1,12538.75,5,ULTRACEMCO,NaN,12542.427960718698,12588.966773693044,39.33628843322346,12607.0,24.769403368099557,,,,,
2025-08-28T09:45:00.000000,12538.75,12542.35,12530.0,12542.35,2,ULTRACEMCO,NaN,12542.412368574958,12584.728885175495,39.27718143202123,12607.0,23.85466529672692,,,,,
2025-08-28T09:50:00.000000,12542.35,12549.0,12534.7,12547.0,88,ULTRACEMCO,NaN,12543.329894859966,12581.298986523178,39.33167043468173,12607.0,22.762043064282526,,,,,
2025-08-28T09:55:00.000000,12547.0,12547.0,12547.0,12547.0,3,ULTRACEMCO,NaN,12544.063915887973,12578.180896839252,39.38097000851742,12607.0,21.747465277012733,,,,,
2025-08-28T10:00:00.000000,12547.0,12548.0,12543.0,12548.0,105,ULTRACEMCO,NaN,12544.851132710379,12575.437178944774,39.451883031913766,12607.0,20.941052731891197,,,,,
2025-08-28T10:05:00.000000,12548.0,12556.0,12540.0,12556.0,15,ULTRACEMCO,NaN,12547.080906168303,12573.670162677068,39.73307357052828,12607.0,19.854317283389104,,,,,
2025-08-28T10:10:00.000000,12556.0,12576.55,12556.0,12576.55,4,ULTRACEMCO,NaN,12552.974724934642,12573.931966070062,40.51000210134215,12607.0,18.827088040191047,,,,,
2025-08-28T10:15:00.000000,12576.55,12576.55,12576.55,12576.55,0,ULTRACEMCO,NaN,12557.689779947714,12574.169969154602,41.21293743874518,12607.0,17.87323231436428,,,,,
